0,28,1
0,40,1
1,28,1
1,40,1
2,28,1
2,40,1
3,28,1
3,40,1
4,28,1
4,40,1
5,40,1
6,40,1
7,40,1
8,28,1
8,40,1
9,28,1
9,40,1
10,28,1
10,40,1
11,28,1
11,40,1
12,28,1
13,40,1
14,28,1
15,40,1
16,28,1
17,40,1
18,28,1
19,45,1
20,33,1
21,45,1
22,33,1
23,43,1
24,31,1
25,43,1
26,31,1
37,38,1
38,28,1
38,40,1
39,28,1
40,40,1
41,28,1
42,40,1
43,28,1
44,38,1
45,28,1
46,40,1
47,28,1
48,40,1
49,28,1
50,40,1
51,45,1
52,33,1
53,45,1
54,33,1
55,43,1
56,31,1
57,43,1
58,31,1
59,38,1
60,28,1
61,40,1
62,28,1
63,40,1
64,28,1
65,40,1
66,28,1
67,38,1
68,28,1
69,40,1
70,28,1
71,40,1
72,28,1
73,40,1
74,28,1
75,38,1
76,28,1
77,40,1
78,28,1
79,40,1
80,28,1
81,40,1
82,28,1
83,45,1
84,33,1
85,45,1
86,33,1
87,43,1
88,31,1
89,43,1
90,31,1
91,38,1
92,28,1
93,40,1
94,28,1
95,40,1
96,28,1
97,40,1
98,28,1
99,38,1
100,28,1
101,40,1
102,28,1
103,40,1
104,28,1
105,40,1
106,28,1
107,38,1
108,28,1
109,40,1
110,28,1
111,40,1
112,28,1
113,40,1
114,28,1
115,45,1
116,33,1
117,45,1
118,33,1
119,43,1
120,31,1
121,38,1
122,28,1
123,40,1
124,28,1
125,40,1
126,28,1
127,40,1
128,28,1
129,38,1
130,28,1
131,40,1
132,28,1
133,40,1
134,28,1
135,40,1
136,28,1
137,38,1
138,40,1
139,40,1
140,40,1
141,40,1
142,40,1
143,40,1
144,40,1
145,40,1
146,40,1
147,40,1
148,40,1
149,40,1
150,40,1
151,40,1
152,40,1
153,40,1
154,28,1
155,40,1
156,28,1
157,40,1
158,28,1
159,40,1
160,28,1
161,40,1
162,28,1
163,40,1
164,28,1
165,40,1
166,28,1
167,40,1
168,28,1
169,40,1
170,28,1
171,40,1
172,28,1
173,40,1
174,28,1
175,40,1
176,28,1
177,40,1
178,28,1
179,40,1
180,28,1
181,40,1
182,28,1
183,40,1
184,28,1
185,40,1
186,52,1
187,52,1
188,52,1
189,52,1
190,52,1
191,52,1
192,52,1
193,52,1
194,52,1
195,52,1
196,52,1
197,52,1
198,52,1
199,52,1
200,52,1
201,52,1
202,52,1
203,40,1
204,40,1
205,40,1
206,40,1
207,40,1
208,40,1
209,40,1
210,40,1
211,40,1
212,40,1
213,40,1
214,40,1
215,28,1
215,40,1
216,28,1
216,40,1
217,28,1
217,40,1
218,28,1
218,40,1
219,28,1
219,40,1
220,28,1
220,40,1
221,28,1
221,40,1
222,28,1
222,40,1
223,28,1
223,40,1
224,28,1
224,40,1
225,28,1
225,40,1
226,28,1
226,40,1
227,28,1
227,40,1
228,28,1
228,40,1
229,28,1
229,40,1
230,28,1
231,28,1
232,28,1
233,28,1
234,28,1
235,40,1
236,40,1
237,40,1
238,40,1
239,40,1
240,40,1
241,40,1
242,40,1
243,40,1
244,40,1
245,40,1
246,40,1
247,28,1
247,40,1
248,40,1
249,40,1
250,40,1
251,40,1
252,40,1
253,40,1
254,40,1
255,40,1
256,28,1
256,40,1
257,40,1
258,40,1
259,28,1
259,40,1
260,40,1
261,40,1
262,28,1
262,40,1
263,40,1
264,40,1
265,28,1
265,40,1
266,40,1
267,40,1
268,28,1
268,40,1
269,40,1
270,40,1
271,28,1
271,40,1
272,40,1
273,40,1
274,28,1
274,40,1
275,40,1
276,40,1
277,28,1
277,40,1
278,40,1
279,40,1
280,28,1
281,40,1
282,40,1
283,40,1
284,28,1
284,40,1
285,40,1
286,40,1
287,28,1
287,40,1
288,40,1
289,40,1
290,28,1
290,40,1
291,40,1
292,40,1
293,28,1
294,40,1
295,40,1
296,40,1
297,28,1
297,40,1
298,40,1
299,28,1
299,40,1
300,40,1
301,28,1
301,40,1
302,40,1
303,28,1
303,40,1
304,40,1
305,28,1
305,40,1
306,28,1
306,40,1
307,28,1
307,40,1
308,28,1
308,40,1
309,28,1
309,40,1
310,28,1
310,40,1
311,28,1
311,40,1
312,28,1
313,28,1
314,28,1
315,28,1
316,28,1
317,33,1
318,33,1
319,33,1
320,31,1
321,31,1
322,31,1
323,26,1
324,28,1
325,28,1
326,28,1
327,28,1
328,28,1
329,33,1
330,28,1
331,28,1
332,28,1
333,28,1
334,28,1
335,28,1
336,33,1
337,28,1
338,28,1
339,28,1
340,28,1
341,28,1
342,28,1
343,33,1
344,33,1
345,33,1
346,31,1
347,31,1
348,31,1
349,26,1
350,28,1
351,28,1
352,28,1
353,28,1
354,28,1
355,33,1
356,28,1
357,28,1
358,28,1
359,28,1
360,28,1
361,33,1
362,28,1
363,40,1
364,28,1
365,40,1
366,28,1
367,40,1
368,28,1
369,45,1
370,33,1
371,45,1
372,33,1
373,43,1
374,31,1
375,43,1
376,31,1
377,38,1
378,28,1
379,40,1
380,28,1
381,40,1
382,28,1
383,40,1
384,28,1
385,38,1
386,28,1
387,40,1
388,28,1
389,40,1
390,28,1
391,40,1
392,28,1
393,38,1
394,28,1
395,40,1
396,28,1
397,40,1
398,28,1
399,40,1
400,28,1
401,45,1
402,33,1
403,45,1
404,33,1
405,43,1
406,31,1
407,43,1
408,31,1
409,38,1
410,28,1
411,40,1
412,28,1
413,40,1
414,28,1
415,40,1
416,28,1
417,38,1
418,28,1
419,40,1
420,28,1
421,40,1
422,28,1
423,40,1
424,28,1
425,38,1
426,52,1
427,52,1
428,52,1
429,52,1
430,52,1
431,52,1
432,52,1
433,52,1
434,52,1
435,52,1
436,52,1
437,52,1
438,52,1
439,52,1
440,52,1
441,52,1
442,40,1
443,40,1
444,40,1
445,40,1
446,40,1
447,40,1
448,40,1
449,40,1
450,40,1
451,40,1
452,40,1
453,40,1
454,28,1
454,40,1
455,28,1
455,40,1
456,28,1
456,40,1
457,28,1
457,40,1
458,40,1
458,52,1
459,40,1
459,52,1
460,40,1
460,52,1
461,40,1
461,52,1
462,64,1
463,64,1
464,69,1
465,67,1
466,62,1
467,64,1
468,64,1
469,69,1
470,64,1
471,64,1
472,69,1
473,64,1
474,64,1
475,57,1
476,55,1
477,50,1
478,52,1
479,52,1
480,45,1
481,40,1
482,28,1
483,28,1
484,28,1
485,28,1
486,28,1
487,33,1
488,33,1
489,33,1
490,28,1
491,28,1
492,28,1
493,28,1
494,28,1
495,28,1
496,35,1
497,28,1
498,28,1
499,28,1
500,28,1
501,28,1
502,35,1
503,28,1
504,28,1
505,28,1
506,28,1
507,28,1
508,35,1
509,35,1
510,35,1
511,43,1
512,43,1
513,43,1
514,28,1
0,52,2
0,55,2
0,59,2
1,52,2
1,55,2
1,59,2
2,52,2
2,55,2
2,59,2
3,52,2
3,55,2
3,59,2
4,52,2
4,55,2
4,59,2
5,57,2
5,60,2
5,64,2
6,52,2
6,55,2
6,59,2
7,52,2
7,55,2
7,59,2
8,52,2
8,55,2
8,59,2
9,52,2
9,55,2
9,59,2
10,52,2
10,55,2
10,59,2
11,57,2
11,60,2
11,64,2
12,52,2
12,55,2
12,59,2
13,52,2
13,55,2
13,59,2
14,52,2
14,55,2
14,59,2
15,52,2
15,55,2
15,59,2
16,52,2
16,55,2
16,59,2
17,57,2
17,60,2
17,64,2
18,57,2
18,60,2
18,64,2
19,57,2
19,60,2
19,64,2
20,57,2
20,59,2
20,62,2
21,57,2
21,59,2
21,62,2
22,57,2
22,59,2
22,62,2
23,50,2
23,54,2
23,57,2
24,52,2
24,55,2
24,59,2
25,52,2
25,55,2
25,59,2
26,52,2
26,55,2
26,59,2
27,52,2
27,55,2
27,59,2
28,52,2
28,55,2
28,59,2
29,57,2
29,60,2
29,64,2
30,52,2
30,55,2
30,59,2
31,52,2
31,55,2
31,59,2
32,52,2
32,55,2
32,59,2
33,52,2
33,55,2
33,59,2
34,52,2
34,55,2
34,59,2
35,57,2
35,60,2
35,64,2
36,52,2
36,55,2
36,59,2
37,52,2
37,55,2
37,59,2
38,52,2
38,55,2
38,59,2
39,52,2
39,55,2
39,59,2
40,52,2
40,55,2
40,59,2
41,57,2
41,60,2
41,64,2
42,57,2
42,60,2
42,64,2
43,57,2
43,60,2
43,64,2
44,50,2
44,54,2
44,57,2
45,52,2
45,55,2
45,59,2
46,52,2
46,55,2
46,59,2
47,52,2
47,55,2
47,59,2
48,52,2
48,55,2
48,59,2
49,52,2
49,55,2
49,59,2
50,57,2
50,60,2
50,64,2
51,52,2
51,55,2
51,59,2
52,52,2
52,55,2
52,59,2
53,52,2
53,55,2
53,59,2
54,52,2
54,55,2
54,59,2
55,52,2
55,55,2
55,59,2
56,57,2
56,60,2
56,64,2
54,52,2
54,55,2
54,59,2
55,52,2
55,55,2
55,59,2
54,52,2
54,55,2
54,59,2
55,52,2
55,55,2
55,59,2
56,52,2
56,55,2
56,59,2
57,52,2
57,55,2
57,59,2
58,52,2
58,55,2
58,59,2
59,52,2
59,55,2
59,59,2
60,52,2
60,55,2
60,59,2
61,52,2
61,55,2
61,59,2
62,52,2
62,55,2
62,59,2
63,52,2
63,55,2
63,59,2
64,52,2
64,55,2
64,59,2
65,52,2
65,55,2
65,59,2
66,52,2
66,55,2
66,59,2
67,52,2
67,55,2
67,59,2
68,52,2
68,55,2
68,59,2
69,52,2
69,55,2
69,59,2
70,52,2
70,55,2
70,59,2
71,52,2
71,55,2
71,59,2
72,52,2
72,55,2
72,59,2
73,52,2
73,55,2
73,59,2
74,52,2
74,55,2
74,59,2
75,52,2
75,55,2
75,59,2
76,52,2
76,55,2
76,59,2
77,52,2
77,55,2
77,59,2
78,52,2
78,55,2
78,59,2
79,55,2
79,59,2
80,55,2
80,59,2
81,55,2
81,59,2
82,60,2
82,64,2
83,60,2
83,64,2
84,59,2
84,62,2
85,54,2
85,57,2
86,55,2
86,59,2
87,55,2
87,59,2
88,55,2
88,59,2
89,54,2
89,57,2
90,55,2
90,59,2
91,55,2
91,59,2
92,55,2
92,59,2
93,54,2
93,57,2
94,52,2
94,55,2
94,59,2
95,52,2
95,55,2
95,59,2
96,52,2
96,55,2
96,59,2
97,57,2
97,60,2
97,64,2
98,57,2
98,60,2
98,64,2
99,55,2
99,58,2
99,62,2
100,55,2
100,58,2
100,62,2
101,50,2
101,54,2
101,57,2
102,52,2
102,55,2
102,59,2
103,52,2
103,55,2
103,59,2
104,52,2
104,55,2
104,59,2
105,50,2
105,54,2
105,57,2
106,52,2
106,55,2
106,59,2
107,52,2
107,55,2
107,59,2
108,52,2
108,55,2
108,59,2
109,50,2
109,54,2
109,57,2
110,52,2
110,55,2
110,59,2
111,52,2
111,55,2
111,59,2
112,52,2
112,55,2
112,59,2
113,52,2
113,59,2
113,62,2
114,52,2
114,55,2
114,59,2
115,52,2
115,55,2
115,59,2
116,52,2
116,55,2
116,59,2
117,52,2
117,59,2
117,62,2
118,52,2
118,55,2
118,59,2
119,52,2
119,55,2
119,59,2
120,52,2
120,55,2
120,59,2
121,52,2
121,59,2
121,62,2
122,52,2
122,59,2
122,62,2
123,52,2
123,59,2
123,62,2
124,52,2
124,59,2
124,62,2
125,52,2
125,54,2
125,57,2
126,55,2
126,59,2
127,55,2
127,59,2
128,55,2
128,59,2
129,59,2
129,62,2
130,55,2
130,59,2
131,55,2
131,59,2
132,55,2
132,59,2
133,59,2
133,62,2
134,55,2
134,59,2
135,55,2
135,59,2
136,55,2
136,59,2
137,59,2
137,62,2
138,59,2
138,62,2
139,59,2
139,62,2
140,59,2
140,62,2
141,55,2
141,57,2
142,52,2
142,55,2
142,59,2
143,52,2
143,55,2
143,59,2
144,52,2
144,55,2
144,59,2
145,52,2
145,59,2
145,62,2
146,52,2
146,55,2
146,59,2
147,52,2
147,55,2
147,59,2
148,52,2
148,55,2
148,59,2
149,52,2
149,59,2
149,62,2
150,52,2
150,55,2
150,59,2
151,52,2
151,55,2
151,59,2
152,52,2
152,55,2
152,59,2
153,52,2
153,59,2
153,62,2
154,52,2
154,55,2
154,59,2
155,52,2
155,55,2
155,59,2
156,52,2
156,55,2
156,59,2
157,52,2
157,59,2
157,62,2
158,52,2
158,55,2
158,59,2
159,52,2
159,55,2
159,59,2
160,52,2
160,55,2
160,59,2
161,52,2
161,55,2
161,59,2
162,52,2
162,59,2
163,55,2
163,62,2
164,52,2
164,59,2
165,55,2
165,62,2
166,52,2
166,59,2
167,55,2
167,62,2
168,52,2
168,59,2
169,55,2
169,62,2
170,52,2
170,59,2
171,55,2
171,62,2
172,52,2
172,59,2
173,55,2
173,62,2
174,52,2
174,59,2
175,55,2
175,62,2
176,52,2
176,59,2
177,55,2
177,62,2
178,64,2
179,40,2
180,40,2
181,40,2
182,40,2
183,40,2
184,40,2
185,40,2
186,40,2
187,40,2
188,40,2
189,40,2
190,40,2
191,40,2
192,40,2
193,40,2
194,40,2
195,40,2
196,40,2
197,40,2
198,40,2
199,40,2
200,40,2
201,40,2
202,40,2
203,40,2
204,40,2
205,40,2
206,40,2
207,40,2
208,40,2
209,40,2
210,40,2
211,40,2
212,40,2
213,40,2
214,40,2
215,40,2
216,40,2
217,40,2
218,40,2
219,40,2
220,40,2
221,40,2
222,40,2
223,40,2
224,40,2
225,40,2
226,40,2
227,40,2
228,40,2
229,40,2
230,40,2
231,40,2
232,40,2
233,40,2
234,40,2
235,40,2
236,40,2
237,40,2
238,40,2
239,40,2
240,40,2
241,40,2
242,40,2
243,40,2
244,40,2
245,40,2
246,40,2
247,40,2
248,40,2
249,40,2
250,40,2
251,40,2
252,28,2
253,40,2
254,28,2
255,40,2
256,28,2
257,40,2
258,28,2
259,40,2
260,28,2
261,45,2
262,45,2
263,33,2
264,45,2
265,33,2
266,43,2
367,43,2
368,31,2
369,43,2
370,31,2
371,38,2
372,40,2
373,28,2
374,40,2
375,28,2
376,40,2
377,40,2
378,28,2
379,40,2
380,28,2
381,45,2
382,40,2
383,28,2
384,40,2
385,28,2
386,40,2
387,40,2
388,28,2
389,40,2
390,45,2
391,40,2
392,28,2
393,40,2
394,28,2
395,40,2
396,40,2
397,28,2
398,40,2
399,45,2
400,45,2
401,30,2
402,45,2
403,30,2
404,43,2
405,43,2
406,28,2
407,43,2
408,28,2
409,38,2
410,40,2
411,28,2
412,40,2
413,28,2
414,40,2
415,40,2
416,28,2
417,40,2
418,28,2
419,45,2
420,40,2
421,28,2
422,40,2
423,28,2
424,40,2
425,40,2
426,28,2
427,40,2
428,28,2
429,45,2
430,55,2
430,59,2
431,55,2
431,59,2
432,55,2
432,59,2
433,60,2
433,64,2
434,60,2
434,64,2
435,59,2
435,64,2
436,54,2
436,57,2
437,55,2
437,59,2
438,55,2
438,59,2
439,55,2
439,59,2
440,57,2
440,60,2
440,64,2
441,55,2
441,59,2
442,55,2
442,59,2
443,55,2
443,59,2
444,57,2
444,60,2
444,64,2
445,52,2
445,55,2
445,59,2
446,52,2
446,55,2
446,59,2
447,52,2
447,55,2
447,59,2
448,57,2
448,60,2
448,64,2
449,57,2
449,60,2
449,64,2
450,55,2
450,59,2
450,62,2
451,50,2
451,54,2
451,57,2
452,52,2
452,55,2
452,59,2
453,52,2
453,55,2
453,59,2
454,52,2
454,55,2
454,59,2
455,57,2
455,60,2
455,64,2
456,52,2
456,55,2
456,59,2
457,52,2
457,55,2
457,59,2
458,52,2
458,55,2
458,59,2
459,57,2
459,60,2
459,64,2
460,52,2
460,55,2
460,59,2
461,52,2
461,55,2
461,59,2
462,52,2
462,55,2
462,59,2
463,52,2
463,59,2
463,62,2
464,52,2
464,55,2
464,59,2
465,52,2
465,55,2
465,59,2
466,52,2
466,55,2
466,59,2
467,52,2
467,59,2
467,62,2
468,52,2
468,55,2
468,59,2
469,52,2
469,55,2
469,59,2
470,52,2
470,55,2
470,59,2
471,52,2
471,59,2
471,62,2
472,52,2
472,55,2
472,59,2
473,52,2
473,55,2
473,59,2
474,52,2
474,55,2
474,59,2
475,52,2
475,59,2
475,62,2
476,52,2
476,55,2
476,59,2
477,52,2
477,55,2
477,59,2
478,52,2
478,55,2
478,59,2
479,52,2
479,55,2
479,59,2
480,52,2
480,59,2
481,55,2
481,62,2
482,52,2
482,59,2
483,55,2
483,62,2
484,52,2
484,59,2
485,55,2
485,62,2
486,52,2
486,59,2
487,55,2
487,62,2
488,52,2
488,59,2
489,55,2
489,62,2
490,52,2
490,59,2
491,55,2
491,62,2
492,64,2
492,71,2
493,67,2
493,74,2
494,64,2
494,71,2
495,67,2
495,74,2
496,76,2
496,79,2
496,83,2
497,76,2
497,79,2
497,83,2
498,76,2
498,79,2
498,83,2
499,76,2
499,79,2
499,83,2
500,76,2
500,79,2
500,83,2
501,76,2
501,79,2
501,83,2
502,76,2
502,79,2
502,83,2
503,81,2
503,84,2
503,88,2
504,81,2
504,84,2
504,88,2
505,81,2
505,84,2
505,88,2
506,81,2
506,84,2
506,88,2
507,79,2
507,83,2
507,86,2
508,79,2
508,83,2
508,86,2
509,79,2
509,83,2
509,86,2
510,79,2
510,83,2
510,86,2
511,74,2
511,78,2
511,81,2
512,76,2
512,79,2
512,83,2
513,76,2
513,79,2
513,83,2
514,76,2
514,79,2
514,83,2
515,76,2
515,79,2
515,83,2
516,76,2
516,79,2
516,83,2
517,76,2
517,79,2
517,83,2
518,76,2
518,79,2
518,83,2
519,81,2
519,84,2
519,88,2
520,76,2
520,79,2
520,83,2
521,76,2
521,79,2
521,83,2
522,76,2
522,79,2
522,83,2
523,76,2
523,79,2
523,83,2
524,76,2
524,79,2
524,83,2
525,76,2
525,79,2
525,83,2
526,76,2
526,79,2
526,83,2
527,81,2
527,84,2
527,88,2
528,76,2
528,79,2
528,83,2
529,76,2
529,79,2
529,83,2
530,76,2
530,79,2
530,83,2
531,76,2
531,79,2
531,83,2
532,76,2
532,79,2
532,83,2
533,76,2
533,79,2
533,83,2
534,76,2
534,79,2
534,83,2
535,69,2
535,72,2
535,76,2
536,69,2
536,72,2
536,76,2
537,69,2
537,72,2
537,76,2
538,69,2
538,72,2
538,76,2
539,67,2
539,71,2
539,74,2
540,67,2
540,71,2
540,74,2
541,67,2
541,71,2
541,74,2
542,67,2
542,71,2
542,74,2
543,62,2
543,66,2
543,69,2
544,64,2
544,67,2
544,81,2
545,64,2
545,67,2
545,81,2
546,64,2
546,67,2
546,81,2
547,64,2
547,67,2
547,81,2
548,64,2
548,67,2
548,81,2
549,64,2
549,67,2
549,81,2
550,64,2
550,67,2
550,81,2
551,57,2
551,60,2
551,64,2
552,52,2
552,55,2
552,59,2
553,40,2
554,28,2
555,40,2
556,28,2
557,40,2
558,40,2
559,28,2
560,40,2
561,28,2
562,45,2
563,45,2
564,33,2
565,45,2
566,33,2
567,43,2
568,43,2
569,31,2
570,43,2
571,31,2
572,38,2
573,40,2
574,28,2
575,40,2
576,28,2
577,40,2
578,40,2
579,28,2
580,40,2
581,28,2
582,45,2
583,40,2
584,28,2
585,40,2
586,28,2
587,40,2
588,40,2
589,28,2
590,40,2
591,28,2
592,45,2
593,40,2
594,28,2
595,40,2
596,28,2
597,40,2
598,40,2
599,28,2
600,40,2
601,28,2
602,45,2
603,45,2
604,30,2
